video,rally_id,gt_frame,gt_action,gt_tid,cand_frame,target_offset,dc_at,dc_max,dc_max_off,vel_at,vel_max,vel_min,vel_min_off,pre_vel,post_vel,vel_ratio,wrist_at_cand,wrist_min,wrist_min_off,elbow_at_cand,elbow_min,elbow_min_off,bbox_at_cand,bbox_min,bbox_min_off,act_SERVE,act_RECEIVE,act_SET,act_ATTACK,act_DIG,act_BLOCK
gaga,d474b2ad-17e7-4c70-96f6-e52a38533d18,881,DIG,1,880,1,153.02924110390168,153.02924110390168,0,0.00668034899889313,0.029995767129483396,0.005931597862928093,15,0.01647413495461464,0.025710784583455396,1.5606758506159646,0.027855497483348486,0.018941869390399723,-1,0.02664197386564529,0.02664197386564529,0,0.04473506533592418,0.041182213928119216,1,0,0,0,0,1,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,513,DIG,4,511,2,166.84080586553048,166.84080586553048,0,0.0074232006173448,0.026852705429825933,0.0058871829945817775,-1,0.025593397512189794,0.020859493452315955,0.8150341681826673,-1.0,-1.0,0,-1.0,-1.0,0,0.0819002732099237,0.03412903908802423,-9,0,0,0,0,1,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,587,SET,3,584,3,178.04289290555852,178.04289290555852,0,0.010077846937459896,0.02673056940582299,0.00827069252949203,-14,0.014089482271352271,0.02673056940582299,1.897200258392281,-1.0,-1.0,0,-1.0,-1.0,0,0.011084285828565587,0.006649384376333404,1,0,0,1,0,0,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,715,DIG,1,713,2,150.48472116997291,155.75021292143765,1,0.007674179927435926,0.021525346188006708,0.003092621475403186,-9,0.00541860867902942,0.021525346188006708,3.972485828569249,-1.0,-1.0,0,-1.0,-1.0,0,0.053511366682277364,0.03949013684190811,1,0,0,0,0,1,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,914,ATTACK,1,913,1,179.8749162675181,179.8749162675181,0,0.011167466723609206,0.011710273434049021,0.005012131656235745,4,0.008999184222543432,0.007684653600962509,0.853927801779193,-1.0,-1.0,0,-1.0,-1.0,0,0.11300148207033836,0.10813343930189293,2,0,0,0,1,0,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,990,DIG,4,987,3,156.37952926114818,173.02429103384492,2,0.029222279384269762,0.04246309020129891,0.00337326755656572,-2,0.03201095927957674,0.04214890158618302,1.3167022336963945,-1.0,-1.0,0,-1.0,-1.0,0,0.017588518772451992,0.01353803554540536,1,0,0,0,0,1,0
matchope,bd77efd1-612c-431d-8ead-c5be87fd0262,85,RECEIVE,1,81,4,163.7114158687858,164.75635860076758,1,0.0031403608861010884,0.0737441019325691,0.0031403608861010884,0,0.027002851433338658,0.03556609717810147,1.3171237587964628,-1.0,-1.0,0,-1.0,-1.0,0,0.048083713560041826,0.023205158369143233,-4,0,1,0,0,0,0
matchope,bd77efd1-612c-431d-8ead-c5be87fd0262,125,SET,3,122,3,178.18594766879508,178.718750210488,-1,0.010781603154060506,0.045295427511165234,0.0027246204154990697,15,0.021633415724286863,0.019815110751306455,0.9159492427754218,-1.0,-1.0,0,-1.0,-1.0,0,0.02793665084964675,0.02793665084964675,0,0,0,1,0,0,0
matchope,bd77efd1-612c-431d-8ead-c5be87fd0262,171,ATTACK,4,166,5,97.82410704324825,157.4615885862044,10,0.01523891405377487,0.04311008866401283,0.00964024589904421,12,0.0269252620256753,0.01254910073374833,0.4660716290070567,-1.0,-1.0,0,-1.0,-1.0,0,0.1706070054179398,0.13769941591325568,1,0,0,0,1,0,0
lolo,8ce36875-1a58-4fce-b606-a1f5632cb356,473,RECEIVE,4,471,2,176.16127575502915,176.16127575502915,0,0.024300705908096555,0.028482229817846247,0.008559934237504325,15,0.027169081153290704,0.02143553379704734,0.7889679329273556,-1.0,-1.0,0,-1.0,-1.0,0,0.0332764124752769,0.0332764124752769,0,0,1,0,0,0,0
juju,57d1327c-0a54-4387-8758-b1434d7bbf9b,361,DIG,1,359,2,159.00602086874878,159.00602086874878,0,0.03289742550655172,0.04457129480379375,0.004180032456395409,-15,0.016159279260243235,0.04457129480379375,2.7582476969410856,0.03541167070056964,0.03541167070056964,0,0.031511271883535766,0.031511271883535766,0,0.059661144261637405,0.05727494955804025,2,0,0,0,0,1,0
juju,57d1327c-0a54-4387-8758-b1434d7bbf9b,471,DIG,3,470,1,136.70079138130302,155.91396988983007,1,0.007778600911161559,0.03633074958553027,0.002625510222881041,15,0.01481641137755563,0.01796877858055717,1.2127618572859582,0.022301150651532303,0.008315833435014665,1,0.041414681111919434,0.03317134735577392,1,0.054842494316809244,0.03913392666621275,1,0,0,0,0,1,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,1093,SET,3,1092,1,173.91941001643326,173.91941001643326,0,0.015234076776556561,0.03157364767528752,0.009305234223159618,-1,0.022011824847652715,0.01980841253742915,0.8998986987460729,-1.0,-1.0,0,-1.0,-1.0,0,0.040412846979478306,0.040412846979478306,0,0,0,1,0,0,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,1180,ATTACK,4,1178,2,176.77894891829587,178.39393863546627,1,0.01139094970978316,0.05193195064722442,0.005898261950271643,1,0.024756182025838628,0.05193195064722442,2.0977366620192797,-1.0,-1.0,0,-1.0,-1.0,0,0.06335256163593271,0.06335256163593271,0,0,0,0,1,0,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,1311,DIG,1,1311,0,178.48364383661055,178.48364383661055,0,0.0010104337580703795,0.02190671390093296,0.0006281195617407584,-1,0.011369643084078432,0.018918201133934318,1.6639221648414424,-1.0,-1.0,0,-1.0,-1.0,0,0.021033522578600073,0.0207843973651743,-1,0,0,0,0,1,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,1410,SET,4,1411,-1,174.3718207584682,174.3718207584682,0,0.006580659039377823,0.01746955094412294,0.0009664733018660974,2,0.008447515464596173,0.0009664733018661317,0.11440917816802519,-1.0,-1.0,0,-1.0,-1.0,0,0.024924322989436212,0.024924322989436212,0,0,0,1,0,0,0
wiwi,7aef7188-0287-4cbb-bd47-3bf36c1121b6,1515,ATTACK,1,1514,1,133.55089313921502,133.55089313921502,0,0.0106264010092657,0.012126560871844138,0.004095725096961631,7,0.012126560871844138,0.006464452303759329,0.53308208090298,-1.0,-1.0,0,-1.0,-1.0,0,0.05747578185328025,0.05747578185328025,0,0,0,0,1,0,0
wiwi,0f82a711-e053-41ee-b4c7-34e2507962bf,524,ATTACK,1,523,1,161.96188351741625,162.2101246000093,-1,0.003548840633634835,0.009117995404335714,0.0021211396869525575,13,0.007857354926634775,0.005297524405715705,0.6742121814757553,-1.0,-1.0,0,-1.0,-1.0,0,0.07518242489803086,0.07095780840324631,1,0,0,0,1,0,0
wiwi,0f82a711-e053-41ee-b4c7-34e2507962bf,569,DIG,3,567,2,168.1717295124376,173.5745612341152,1,0.001994519102843551,0.028571973063582924,0.001994519102843551,0,0.01406413229021524,0.01942067495836719,1.3808654922763082,-1.0,-1.0,0,-1.0,-1.0,0,0.01585664043128435,0.01585664043128435,0,0,0,0,0,1,0
yiyi,4b7ad71f-8935-4cfe-9046-92245f7eca05,95,SERVE,2,93,2,0.0,53.48532371596313,-15,1.3513946157508597e-05,0.017816692320589057,1.3513946157508597e-05,0,0.0,0.0,0.0,-1.0,-1.0,0,-1.0,-1.0,0,0.12006225974788867,0.06354707438239572,-8,1,0,0,0,0,0
lolo,8ce36875-1a58-4fce-b606-a1f5632cb356,516,ATTACK,3,514,2,179.4704545329578,179.4704545329578,0,0.01870901873578986,0.048141928719876645,0.0028363336917406733,10,0.014478817542172288,0.006665598793835411,0.4603690028153609,-1.0,-1.0,0,-1.0,-1.0,0,0.13811470050037403,0.12494786188731082,14,0,0,0,1,0,0
wiwi,0f82a711-e053-41ee-b4c7-34e2507962bf,665,SET,4,665,0,176.35224115956984,176.35224115956984,0,0.02234728148199732,0.032124212657425835,0.0026201883553489155,-15,0.008819368836505604,0.013956116424053382,1.5824393653075806,-1.0,-1.0,0,-1.0,-1.0,0,0.02084344500449644,0.02084344500449644,0,0,0,1,0,0,0
wiwi,0f82a711-e053-41ee-b4c7-34e2507962bf,770,ATTACK,3,770,0,89.6363930975091,89.6363930975091,0,0.009889846281892578,0.018173590493831777,0.0028583730862325467,-15,0.016898981321633602,0.011439274176011805,0.6769209314035732,-1.0,-1.0,0,-1.0,-1.0,0,0.07713909385565006,0.06635840501782538,1,0,0,0,1,0,0
riri,ef32c552-e3b4-4230-8da9-87ca1680b207,127,SERVE,2,120,7,0.0,88.96915167349447,4,0.017403997999951928,0.051310815078887094,0.005965453418902519,-7,0.0,0.051310815078887094,513.108150788871,0.4272382095983876,0.06270757426490522,-7,0.4095411716624283,0.11370599925586262,-11,0.4757154109371107,0.16829504087380853,-11,1,0,0,0,0,0
riri,bc15bf77-4563-4acd-b13a-73bc6b99773f,153,RECEIVE,4,152,1,163.65749487304058,163.65749487304058,0,0.006960773365557284,0.0361721511060569,0.006960773365557284,0,0.010389649370232124,0.03418522114371798,3.290315190199168,0.12754948713735353,0.12447341263048542,1,0.1372336437795789,0.13398718273481383,1,0.014257140296683278,0.014257140296683278,0,0,1,0,0,0,0
riri,bc15bf77-4563-4acd-b13a-73bc6b99773f,202,SET,4,199,3,177.60154192532153,179.55173462960317,2,0.016282608214578637,0.042098577438323674,0.005195256890123243,1,0.019581964700448505,0.04113444341716124,2.1006290250446167,0.03274560733238886,0.01945688244056824,2,0.05671722738500589,0.03843371683653189,2,0.07184417009687492,0.05394327007719278,1,0,0,1,0,0,0
riri,bc15bf77-4563-4acd-b13a-73bc6b99773f,245,ATTACK,4,245,0,123.45445525814877,124.32293335778266,-1,0.015378819497522926,0.07842170127522918,0.010617256448545187,-1,0.02174097229474133,0.02173091904399589,0.9995375896436853,0.038810121820341534,0.038810121820341534,0,0.05896048005795843,0.05896048005795843,0,0.07891432937515097,0.07891432937515097,0,0,0,0,1,0,0
riri,de7136d1-bcff-4453-8234-1ba99d6d929e,244,ATTACK,3,243,1,128.38973534372207,133.39841598317486,-1,0.015220680948739927,0.026232985037880713,0.005934781000061818,4,0.026232985037880713,0.006592121085681798,0.25129130658073046,0.03464339610651302,0.034486364131073456,-1,0.06364575066677688,0.0625826886033321,-1,0.07419905879703022,0.0661783667218417,3,0,0,0,1,0,0
riri,de7136d1-bcff-4453-8234-1ba99d6d929e,266,DIG,1,263,3,169.50036848686833,169.50036848686833,0,0.018020521147058315,0.04303042794565559,0.01186414282545932,-15,0.032933302422699914,0.03606775066586055,1.0951756432722688,0.07916953727531127,0.07916953727531127,0,0.07041936382843789,0.07041936382843789,0,0.0643237637788426,0.0643237637788426,0,0,0,0,0,1,0
riri,c079b2be-1243-4f79-9652-b52717e6e76e,259,DIG,2,255,4,162.4744010659842,167.8298225363418,1,0.014378459510490013,0.05899850675903641,0.002851234084857335,-12,0.025879774334380646,0.05013170513501902,1.9370997786646185,0.08664120805203739,0.06413408390824875,2,0.08155354877749377,0.04749247545597243,2,0.07531083416718133,0.06225989367507979,2,0,0,0,0,1,0
riri,c079b2be-1243-4f79-9652-b52717e6e76e,302,SET,3,302,0,179.97015854330985,179.97015854330985,0,0.022351071312810254,0.0404159220768259,0.005076813116166102,15,0.021694782243763013,0.0404159220768259,1.8629328297796115,0.014629480342813013,0.014629480342813013,0,0.04046340428810944,0.04046340428810944,0,0.07605202108484702,0.07605202108484702,0,0,0,1,0,0,0
riri,c079b2be-1243-4f79-9652-b52717e6e76e,350,ATTACK,2,348,2,164.50682415261588,164.50682415261588,0,0.026713216454677828,0.026713216454677828,0.003841360028632547,11,0.02304954644802439,0.019795476373704653,0.858822815379144,0.06637494912255858,0.026404432014251307,2,0.08684084494615409,0.055821500439609116,1,0.11453132680374505,0.08360093557474528,2,0,0,0,1,0,0
riri,c079b2be-1243-4f79-9652-b52717e6e76e,383,DIG,2,381,2,165.61114841267326,165.61114841267326,0,0.009262767073999405,0.02975685677988507,0.006239085611377964,-2,0.00893327496198722,0.027933870746291525,3.126946261606795,0.038876726565315205,0.038876726565315205,0,0.04130071271446607,0.04130071271446607,0,0.04604713784699113,0.04604713784699113,0,0,0,0,0,1,0
riri,c079b2be-1243-4f79-9652-b52717e6e76e,432,SET,1,430,2,164.53446244749782,173.56133804918548,-2,0.021422291823775332,0.03933250191697088,0.008469803778557852,-1,0.0333797755202038,0.024170775421720914,0.7241143789924847,0.015338214045645717,0.015338214045645717,0,0.03790376938857335,0.03790376938857335,0,0.04477519828371706,0.04477519828371706,0,0,0,1,0,0,0
riri,c079b2be-1243-4f79-9652-b52717e6e76e,480,ATTACK,2,487,-7,133.09219369971447,133.09219369971447,0,0.0364960550327736,0.04887733935289466,0.008787799551062216,-7,0.0345136485073735,0.037086529245629836,1.0745467619196118,0.05646271462209847,0.017456218589924036,-7,0.06964717881340488,0.046478695991150946,-7,0.10216249194769629,0.04578058501056191,-7,0,0,0,1,0,0
riri,c079b2be-1243-4f79-9652-b52717e6e76e,488,DIG,3,487,1,133.09219369971447,133.09219369971447,0,0.0364960550327736,0.04887733935289466,0.008787799551062216,-7,0.0345136485073735,0.037086529245629836,1.0745467619196118,0.05646271462209847,0.017456218589924036,-7,0.06964717881340488,0.046478695991150946,-7,0.10216249194769629,0.04578058501056191,-7,0,0,0,0,1,0
lolo,c48eeb7d-71ee-4668-95e9-9e1ab5c7ead1,143,RECEIVE,2,141,2,164.0219768641645,167.73879909717286,2,0.012077414335082269,0.04998813726137639,0.0035278985943825026,1,0.010887178283407002,0.048557372590591,4.460051202118792,-1.0,-1.0,0,-1.0,-1.0,0,0.061725541448505,0.061725541448505,0,0,1,0,0,0,0
wewe,0b8c1d2b-f48a-49f1-b445-1c5231d048d2,172,SERVE,4,170,2,163.83206954311873,177.82863360157282,-1,0.0024498206142530964,0.012748323908085392,0.001382583612861584,-13,0.0033170783377798763,0.007721769106784719,2.327882648666328,-1.0,-1.0,0,-1.0,-1.0,0,0.05643955839905044,0.052569054166486495,1,1,0,0,0,0,0
wewe,0b8c1d2b-f48a-49f1-b445-1c5231d048d2,233,RECEIVE,1,231,2,165.95117925161796,165.95117925161796,0,0.015325727172634146,0.055217678041887784,0.003748833729990025,-15,0.02546411849149957,0.055217678041887784,2.168450404451289,-1.0,-1.0,0,-1.0,-1.0,0,0.06338130553067554,0.02894481106659277,-2,0,1,0,0,0,0
wewe,0b8c1d2b-f48a-49f1-b445-1c5231d048d2,343,SET,4,339,4,167.39261708560431,170.5660004371431,1,0.02412133912439958,0.04109195498302074,0.003018027653708451,-9,0.021581280656500702,0.04011177340345534,1.8586373089667825,-1.0,-1.0,0,-1.0,-1.0,0,0.10583073908288622,0.09252396219380446,1,0,0,1,0,0,0
wewe,0b8c1d2b-f48a-49f1-b445-1c5231d048d2,442,ATTACK,1,441,1,107.43113512188465,107.43113512188465,0,0.0068899838126679856,0.026475215922897737,0.0024609747036796114,-10,0.022914506588471557,0.013573349293691297,0.5923474390026858,-1.0,-1.0,0,-1.0,-1.0,0,0.08620649106080376,0.08076096424133374,1,0,0,0,1,0,0
wewe,bb984d2d-955d-41a0-afd1-33d4f9fb7d49,571,DIG,3,568,3,145.1987589142927,145.1987589142927,0,0.011999638365520853,0.038824162258329215,0.007986135244068618,-15,0.01983580394236404,0.038824162258329215,1.9572769710337303,-1.0,-1.0,0,-1.0,-1.0,0,0.10986781950299013,0.10986781950299013,0,0,0,0,0,1,0
wewe,bb984d2d-955d-41a0-afd1-33d4f9fb7d49,670,ATTACK,4,667,3,178.8891431682624,178.8891431682624,0,0.007751988836087896,0.02236475577589529,0.004898080263677737,1,0.021365113743885902,0.022003521989625865,1.0298808727813424,-1.0,-1.0,0,-1.0,-1.0,0,0.04424053903840177,0.040638147633331574,2,0,0,0,1,0,0
wewe,0d835edf-e966-4992-937f-8908fb9058d4,753,DIG,4,753,0,172.36650354913775,172.36650354913775,0,0.013457599388427898,0.01926073989319567,0.005520998176434795,-8,0.009685933032734436,0.013784058373134261,1.4231007303632868,-1.0,-1.0,0,-1.0,-1.0,0,0.03884631480390164,0.028494068543266454,1,0,0,0,0,1,0
rere,c7ef5f89-0a3e-4102-8ce0-b0ab8595bfb4,149,SERVE,4,148,1,179.82337312116687,179.82337312116687,0,0.00440888785872294,0.02574510936421367,0.0009776824106974384,-3,0.0009776824106974384,0.017691195324480387,18.095032835724453,-1.0,-1.0,0,-1.0,-1.0,0,0.03864152684533274,0.030963307845250546,1,1,0,0,0,0,0
lolo,c48eeb7d-71ee-4668-95e9-9e1ab5c7ead1,200,SET,1,200,0,178.91918526796096,178.91918526796096,0,0.02863603670949955,0.052595096485492,0.015996605086112656,14,0.03540053050123476,0.052595096485492,1.4857149240646972,-1.0,-1.0,0,-1.0,-1.0,0,0.05581411385000841,0.05581411385000841,0,0,0,1,0,0,0
juju,6022138d-db87-465e-892d-aa58ea4e9d6f,169,SET,3,169,0,176.68916884715645,179.77419931918254,-1,0.024998237587255095,0.05579215521425472,0.005455185084903225,-15,0.010602962110256037,0.01531768701757328,1.4446611105736935,0.003150472954530572,0.003150472954530572,0,0.014322219835088308,0.014322219835088308,0,0.04168655656685833,0.04168655656685833,0,0,0,1,0,0,0
juju,6022138d-db87-465e-892d-aa58ea4e9d6f,216,ATTACK,4,215,1,141.47369674841516,170.7243702368826,-2,0.011484189852716074,0.028120077636171317,0.0011480133496183996,13,0.008450357583541769,0.023454540760819858,2.775567841827285,0.017610086517154424,0.01622057892393509,2,0.04456561817714591,0.04415759750065565,2,0.06059815037471763,0.06059815037471763,0,0,0,0,1,0,0
juju,5f5292c2-0496-498b-896e-69f762976b46,117,RECEIVE,1,117,0,178.77786111090498,178.77786111090498,0,0.049185766707243526,0.049185766707243526,0.0019866956718839483,13,0.005746379010661157,0.016739357295799798,2.9130270148807726,0.0792529867775874,0.0792529867775874,0,0.0703709938212557,0.0703709938212557,0,0.06084806208071052,0.06084806208071052,0,0,1,0,0,0,0
rere,c7ef5f89-0a3e-4102-8ce0-b0ab8595bfb4,196,RECEIVE,3,193,3,167.14089311352447,174.0808877717737,1,0.017517900723215938,0.03356965900254902,0.007610308241670871,14,0.03180637809407707,0.024681842195176038,0.7760029174705764,-1.0,-1.0,0,-1.0,-1.0,0,0.05814418336730867,0.05814418336730867,0,0,1,0,0,0,0
rere,c7ef5f89-0a3e-4102-8ce0-b0ab8595bfb4,232,SET,2,231,1,162.29823209317016,162.29823209317016,0,0.01693741139630027,0.046337031752893165,0.007365605554442293,-15,0.019688616356567486,0.021524229174799972,1.0932321898598112,-1.0,-1.0,0,-1.0,-1.0,0,0.031464629632958804,0.031464629632958804,0,0,0,1,0,0,0
rere,c7ef5f89-0a3e-4102-8ce0-b0ab8595bfb4,280,ATTACK,3,282,-2,0.0,27.619272779178896,-2,0.021701688128418835,0.04167007986998534,0.0014485161580744252,2,0.011027662470965665,0.0,0.0,-1.0,-1.0,0,-1.0,-1.0,0,0.02139030446231319,0.02139030446231319,0,0,0,0,1,0,0
rere,c036a173-25e8-45e4-b1bd-7652b468e4e4,413,SET,4,410,3,171.1708312096132,174.54875650240183,11,0.04941576264103226,0.061216881214938255,0.007534880719252289,14,0.025255747722842233,0.061216881214938255,2.423879185313981,-1.0,-1.0,0,-1.0,-1.0,0,0.06954453464270204,0.06954453464270204,0,0,0,1,0,0,0
rere,c036a173-25e8-45e4-b1bd-7652b468e4e4,568,ATTACK,2,573,-5,144.7738617908229,167.09729912784263,-1,0.005176955445312961,0.040627297333779816,0.0051135076029425516,-3,0.0051135076029425516,0.034335319909942104,6.714631633711457,-1.0,-1.0,0,-1.0,-1.0,0,0.049668359090813706,0.03751307000364884,-2,0,0,0,1,0,0
rere,c036a173-25e8-45e4-b1bd-7652b468e4e4,621,DIG,4,619,2,174.47440999398592,174.47440999398592,0,0.05385725601271685,0.08303574571518813,0.011149252772357851,15,0.02793548085530699,0.024219150558837447,0.866967376873932,-1.0,-1.0,0,-1.0,-1.0,0,0.09201271369351895,0.09201271369351895,0,0,0,0,0,1,0
rere,c036a173-25e8-45e4-b1bd-7652b468e4e4,693,DIG,3,692,1,164.84963897295964,164.84963897295964,0,0.012961747721526917,0.0360387231764525,0.008388353369994501,12,0.01177887527031649,0.03320867025646717,2.8193413627661985,-1.0,-1.0,0,-1.0,-1.0,0,0.01225306294568735,0.006934947970224324,-1,0,0,0,0,1,0
rere,c036a173-25e8-45e4-b1bd-7652b468e4e4,736,SET,2,735,1,172.9556460331153,172.9556460331153,0,0.004435697558459936,0.034233863879399994,0.002409421361131247,1,0.022065772874912827,0.02476072333716347,1.122132611331036,-1.0,-1.0,0,-1.0,-1.0,0,0.049453284491996395,0.049453284491996395,0,0,0,1,0,0,0
rere,c036a173-25e8-45e4-b1bd-7652b468e4e4,789,ATTACK,3,788,1,128.38671089111853,137.63113491593762,-2,0.021040234664360086,0.047586609442043876,0.009126355987236042,5,0.021289835992588393,0.018605400831557557,0.8739100121783293,-1.0,-1.0,0,-1.0,-1.0,0,0.06822265680130538,0.06822265680130538,0,0,0,0,1,0,0
rere,c036a173-25e8-45e4-b1bd-7652b468e4e4,856,SET,4,855,1,175.71198269238042,177.09791358120003,-1,0.032276526098386694,0.04785027145085377,0.008740336846651856,14,0.03852445858227413,0.023263962935512545,0.6038751430037425,-1.0,-1.0,0,-1.0,-1.0,0,0.052067665048319355,0.052067665048319355,0,0,0,1,0,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,303,SET,1,302,1,171.71056678111023,171.71056678111023,0,0.026707290062351247,0.04734220786487476,0.001698384097027024,15,0.009640856913885557,0.02499558473733024,2.592672514548944,-1.0,-1.0,0,-1.0,-1.0,0,0.026439957773554908,0.026439957773554908,0,0,0,1,0,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,353,ATTACK,2,351,2,157.11053314956743,159.40663106238406,1,0.01924245559898758,0.027043899284354973,0.004372618529660164,-12,0.019279281581552916,0.020290872549915732,1.0524703663922177,-1.0,-1.0,0,-1.0,-1.0,0,0.07094086478537083,0.07094086478537083,0,0,0,0,1,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,385,DIG,1,385,0,170.73842629185285,170.73842629185285,0,0.02018523834399694,0.04529537792046317,0.011019933614712032,15,0.026205134193318255,0.03326095448365193,1.2692533546396705,-1.0,-1.0,0,-1.0,-1.0,0,0.020641649169228483,0.016759808529298988,-1,0,0,0,0,1,0
veve,7b5a6973-a009-496e-8a35-f03be7253a50,56,SERVE,2,53,3,0.0,153.15715106118955,-10,0.005667465236988188,0.02122944372561949,0.002008943366622408,-1,0.0,0.013679149085666231,136.7914908566623,0.173774906577403,0.026015139125445685,2,0.17202341199876614,0.04570898939442666,1,0.060128868153467664,0.060128868153467664,0,1,0,0,0,0,0
veve,7b5a6973-a009-496e-8a35-f03be7253a50,88,RECEIVE,3,87,1,166.6858525460509,166.6858525460509,0,0.047173554195902974,0.06103735274116327,0.004352016911635557,14,0.027102875411423543,0.02472262192643172,0.9121770864212962,0.027501957624493863,0.027501957624493863,0,0.04295785247677052,0.04295785247677052,0,0.08033181961192014,0.07673908473715949,-1,0,1,0,0,0,0
veve,7b5a6973-a009-496e-8a35-f03be7253a50,128,SET,4,128,0,178.86529495265225,179.69174342061467,-1,0.05059277503392559,0.06588241430653162,0.00459014607180177,15,0.023263802665111046,0.03778098539080592,1.6240244956799963,0.0016315476258606596,0.0016315476258606596,0,0.01658592031048987,0.01658592031048987,0,0.038053713379912216,0.038053713379912216,0,0,0,1,0,0,0
veve,7b5a6973-a009-496e-8a35-f03be7253a50,177,ATTACK,3,175,2,57.97292150390129,154.67035164999172,13,0.012165466843812886,0.028012418246994117,0.007966714226513214,-15,0.024671514651678557,0.020111369243643526,0.8151655675617477,0.025679813444965862,0.025679813444965862,0,0.05366503629795529,0.0468130893022451,12,0.09698722262804717,0.03010601377075211,13,0,0,0,1,0,0
veve,7b5a6973-a009-496e-8a35-f03be7253a50,190,DIG,2,188,2,154.67035164999172,154.67035164999172,0,0.020388848159426737,0.028012418246994117,0.011660247697330726,-1,0.023708008417840595,0.023131673132543995,0.9756902699231834,0.07347939057680074,0.025679813444965862,-13,0.05924877798187838,0.0468130893022451,-1,0.03010601377075211,0.03010601377075211,0,0,0,0,0,1,0
veve,7b5a6973-a009-496e-8a35-f03be7253a50,245,SET,1,245,0,174.24137793040856,174.24137793040856,0,0.0065436791424299725,0.037233997327815266,0.0065436791424299725,0,0.026197243511528752,0.023655953405561276,0.9029939884763404,0.02483783368992017,0.02150092077788924,1,0.047654629091155025,0.0412336075900869,1,0.05274174092260429,0.05274174092260429,0,0,0,1,0,0,0
juju,b426d049-598c-4ec9-8d86-f4c22e806fac,111,RECEIVE,1,111,0,174.70555616736024,174.70555616736024,0,0.08196285103196664,0.08472786837272991,0.010419559661235162,15,0.033975868693080266,0.03120221684933437,0.9183640639536969,-1.0,0.020250629396531373,-6,-1.0,0.020434948930676176,-6,0.03974798848679676,0.00903584323316708,2,0,1,0,0,0,0
juju,b426d049-598c-4ec9-8d86-f4c22e806fac,159,SET,2,157,2,165.64767633418592,165.64767633418592,0,0.012409878480863133,0.05268581148749685,0.0072767908095658996,2,0.02406807369282492,0.0252821107750301,1.0504418050941526,0.008756350216678588,0.008756350216678588,0,0.029912244177395884,0.029912244177395884,0,0.029569730665084774,0.029569730665084774,0,0,0,1,0,0,0
juju,b426d049-598c-4ec9-8d86-f4c22e806fac,209,ATTACK,1,209,0,142.58403786725344,144.13207874879376,1,0.012469732052824305,0.022330670222749635,0.003554243078796647,9,0.022330670222749635,0.008063679306438863,0.3611033267700086,0.0026136187263870285,0.0026136187263870285,0,0.030432946084359327,0.030432946084359327,0,0.05206122637183316,0.04311728389467891,1,0,0,0,1,0,0
mechi,618002a8-cbc3-4886-8c3c-f5692d93b8e1,111,SET,3,109,2,172.35795137393407,173.4117430952529,-1,0.010604353155531907,0.07406078257792696,0.00790546180215385,-15,0.02726399830937805,0.021340189168967676,0.7827241231021955,-1.0,-1.0,0,-1.0,-1.0,0,0.06556588844132734,0.06556588844132734,0,0,0,1,0,0,0
mechi,618002a8-cbc3-4886-8c3c-f5692d93b8e1,148,ATTACK,2,147,1,99.36369076702141,99.36369076702141,0,0.015083645654560763,0.03744475204784455,0.002674350220159486,-10,0.03744475204784455,0.014304905581894518,0.38202698107378597,-1.0,-1.0,0,-1.0,-1.0,0,0.16774304315028749,0.1370047082000587,4,0,0,0,1,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,424,ATTACK,4,424,0,155.39955666050412,157.36240778742953,-1,0.0041606554451229785,0.023846332212520423,0.0041606554451229785,0,0.02284062179671866,0.01061721189065186,0.46483900417181956,-1.0,-1.0,0,-1.0,-1.0,0,0.0756234169624221,0.06522185935049445,1,0,0,0,1,0,0
veve,7b5a6973-a009-496e-8a35-f03be7253a50,291,ATTACK,2,290,1,74.91679637826,74.91679637826,0,0.004766995199615488,0.021746788582782395,0.004538728094220798,8,0.016534193143078843,0.017066202467684297,1.032176310026241,0.17469512340805157,0.04543774883030509,15,0.1579637260664032,0.04851505401124211,15,0.09087710195626401,0.05211662907528285,15,0,0,0,1,0,0
match,e3348468-fb03-4c99-bc07-8c7757b463ef,451,DIG,1,450,1,178.99351533619011,178.99351533619011,0,0.012964587792355006,0.040821415154067675,0.003385516837077515,-1,0.017391361860202646,0.02183184527412724,1.2553269519442254,-1.0,-1.0,0,-1.0,-1.0,0,0.03933875947803258,0.03933875947803258,0,0,0,0,0,1,0
